"DB_Class_Key","Symbol_human","GeneID_human","Symbol_mouse","GeneID_mouse"
"48015304","DEFA6","1671","Defa5","13239"
"48015305","DEFA1","1667","Defa24","503491"
"48015305","DEFA1B","728358","Defa24","503491"
"48015305","DEFA3","1668","Defa24","503491"
"48015305","DEFA5","1670","Defa24","503491"
"48015305","DEFA6","1671","Defa24","503491"
"48015306","DEFA1","1667","Defa26","626708"
"48015306","DEFA1B","728358","Defa26","626708"
"48015306","DEFA3","1668","Defa26","626708"
"48015306","DEFA5","1670","Defa26","626708"
"48015306","DEFA6","1671","Defa26","626708"
"48015307","DEFA1","1667","Defa35","100041688"
"48015307","DEFA1B","728358","Defa35","100041688"
"48015307","DEFA3","1668","Defa35","100041688"
"48015307","DEFA5","1670","Defa35","100041688"
"48015307","DEFA6","1671","Defa35","100041688"
"48015308","DEFA1","1667","Defa4","13238"
"48015308","DEFA1B","728358","Defa4","13238"
"48015308","DEFA3","1668","Defa4","13238"
"48015308","DEFA4","1669","Defa4","13238"
"48015308","DEFA6","1671","Defa4","13238"
"48015309","DEFA1","1667","Defa13","13232"
"48015309","DEFA1B","728358","Defa13","13232"
"48015309","DEFA3","1668","Defa13","13232"
"48015309","DEFA5","1670","Defa13","13232"
"48015309","DEFA6","1671","Defa13","13232"
"48015310","DEFA3","1668","Defa29","13218"
"48015310","DEFA6","1671","Defa29","13218"
"48015311","DEFA3","1668","Defa21","66298"
"48015311","DEFA6","1671","Defa21","66298"
"48015312","DEFA3","1668","Defa22","382059"
"48015312","DEFA6","1671","Defa22","382059"
"48015313","DEFA4","1669","Defa39","382000"
"48015313","DEFA6","1671","Defa39","382000"
"48015314","DEFA4","1669","Defa42","665927"
"48015314","DEFA6","1671","Defa42","665927"
"48015315","DEFA4","1669","Defa38","634825"
"48015315","DEFA6","1671","Defa38","634825"
"48015316","DEFA4","1669","Defa43","665956"
"48015316","DEFA6","1671","Defa43","665956"
"48015317","DEFB1","1672","Defb37","353320"
"48015318","DEFB1","1672","Defb1","13214"
"48015319","DEFB103A","414325","Defb14","244332"
"48015319","DEFB103B","55894","Defb14","244332"
"48015320","DEFB105A","245908","Defb12","77674"
"48015320","DEFB105B","504180","Defb12","77674"
"48015321","DEFB106A","245909","Defb34","360211"
"48015321","DEFB106B","503841","Defb34","360211"
"48015322","DEFB106A","245909","Defb15","246082"
"48015322","DEFB106B","503841","Defb15","246082"
"48015323","DEFB107A","245910","Defb13","246083"
"48015323","DEFB107B","503614","Defb13","246083"
"48015324","DEFB109B","641517","Defb48","432867"
"48015325","DEFB110","245913","Defb41","77673"
"48015326","DEFB113","245927","Defb18","654460"
"48015327","DEFB115","245929","Defb28","545475"
"48015328","DEFB116","245930","Defb29","75400"
"48015329","DEFB118","117285","Defb21","403172"
"48015330","DEFB119","245932","Defb19","246700"
"48015331","DEFB123","245936","Defb36","266620"
"48015332","DEFB124","245937","Defb25","654459"
"48015333","DEFB125","245938","Defb26","654457"
"48015334","DEFB126","81623","Defb22","442835"
"48015335","DEFB128","245939","Defb20","319579"
"48015336","DEFB129","140881","Defb23","629114"
"48015337","DEFB130A","245940","Defb47","654465"
"48015337","DEFB130B","100133267","Defb47","654465"
"48015338","DEFB131A","644414","Defb43","654458"
"48015338","DEFB131B","100129216","Defb43","654458"
"48015339","DEFB135","613209","Defb30","73670"
"48015340","DEFB136","613210","Defb42","619548"
"48015341","DEFB4A","1673","Defb8","244334"
"48015341","DEFB4B","100289462","Defb8","244334"
"48015342","DEFB4A","1673","Defb4","56519"
"48015342","DEFB4B","100289462","Defb4","56519"
"48015343","DEFB4A","1673","Defb6","116746"
"48015343","DEFB4B","100289462","Defb6","116746"
"48015344","DEFB4A","1673","Defb7","246080"
"48015344","DEFB4B","100289462","Defb7","246080"
"48015345","DEFB4A","1673","Defb3","27358"
"48015345","DEFB4B","100289462","Defb3","27358"
"48015346","DEFB4A","1673","Defb5","81007"
"48015346","DEFB4B","100289462","Defb5","81007"
"48015347","DENND2A","27147","Dennd2a","209773"
"48015348","DERPC","113455421","Derpc","116621581"
"48015349","DEUP1","159989","Deup1","234964"
"48015350","DGAT2L6","347516","Dgat2l6","668257"
"48015351","DGKG","1608","Dgkg","110197"
"48015352","DGKK","139189","Dgkk","331374"
"48015353","DGKQ","1609","Dgkq","110524"
"48015354","DIAPH1","1729","Diaph1","13367"
"48015355","DIO3OS","64150","Dio3os","353504"
"48015356","DIRAS2","54769","Diras2","68203"
"48015357","DKK4","27121","Dkk4","234130"
"48015358","DKKL1","27120","Dkkl1","50722"
"48015359","DLK1","8788","Dlk1","13386"
"48015360","DLX6-AS1","285987","Dlx6os1","320038"
"48015361","DMBT1","1755","Dmbt1","12945"
"48015362","DMBT1L1","375940","Cdcp3","71395"
"48015363","DMKN","93099","Dmkn","73712"
"48015364","DMP1","1758","Dmp1","13406"
"48015365","DMPK","1760","Dmpk","13400"
"48015366","DMRTA1","63951","Dmrta1","242523"
"48015367","DMRTB1","63948","Dmrtb1","56296"
"48015368","DMRTC1","63947","Dmrtc1a","70887"
"48015368","DMRTC1B","728656","Dmrtc1a","70887"
"48015369","DMRTC1B","728656","Dmrtc1b","632708"
"48015370","DMRTC2","63946","Dmrtc2","71241"
"48015371","DMXL1","1657","Dmxl1","240283"
"48015372","DNAAF8","146562","Dnaaf8","74684"
"48015373","DNAH14","127602","Dnah14","240960"
"48015374","DNAH17","8632","Dnah17","69926"
"48015375","DNAH8","1769","Dnah8","13417"
"48015376","DNAJC13","23317","Dnajc13","235567"
"48015377","DNAJC19","131118","Dnajc19-ps","100503724"
"48015378","DNHD1","144132","Dnhd1","77505"
"48015379","DNTTIP1","116092","Dnttip1","76233"
"48015380","DOK5","55816","Dok5","76829"
"48015381","DONSON","29980","Donson","60364"
"48015382","DPP10","57628","Dpp10","269109"
"48015383","DPP8","54878","Dpp8","74388"
"48015384","DPPA2","151871","Dppa2","73703"
"48015385","DPPA3","359787","Dppa3","73708"
"48015386","DPPA4","55211","Dppa4","73693"
"48015387","DPPA5","340168","Dppa5c","666373"
"48015388","DPPA5","340168","Dppa5b","666367"
"48015389","DPPA5","340168","Dppa5a","434423"
"48015390","DPY19L4","286148","Dpy19l4","381510"
"48015391","DSCAML1","57453","Dscaml1","114873"
"48015392","DSN1","79980","Dsn1","66934"
"48015393","DSPP","1834","Dspp","666279"
"48015394","DSTN","11034","Dstn","56431"
"48015395","DUBR","344595","Dubr","68190"
"48015396","DUSP15","128853","Dusp15","252864"
"48015397","DUSP26","78986","Dusp26","66959"
"48015398","DUSP9","1852","Dusp9","75590"
"48015399","DYNAP","284254","Dynap","75577"
"48015400","DYNAP","284254","Dynapl1","102640106"
"48015401","DYNLT2","6991","Dynlt2a1","21647"
"48015402","DYNLT2","6991","Dynlt2a2","100041639"
"48015403","DYNLT2","6991","Dynlt2a3","100041586"
"48015404","DYNLT4","343521","Dynlt4","242646"
"48015405","DZIP3","9666","Dzip3","224170"
"48015406","EBF4","57593","Ebf4","228598"
"48015407","ECEL1","9427","Ecel1","13599"
"48015408","EDA2R","60401","Eda2r","245527"
"48015409","EDDM13","100506374","Eddm13","627821"
"48015410","EDDM3A","10876","Eddm3b","219026"
"48015410","EDDM3B","64184","Eddm3b","219026"
"48015411","EEF1AKMT3","25895","Eef1akmt3","100504608"
"48015412","EFCAB14","9813","Efcab14","230648"
"48015413","EFCAB15P","118568824","Efcab15","69441"
"48015414","EFCAB3","146779","Efcab3","70894"
"48015415","EFCAB5","374786","Efcab5","319634"
"48015416","EFCAB8","388795","Efcab8","100504221"
"48015417","EFCAB9","285588","Efcab9","69306"
"48015418","EGFL8","80864","Egfl8","81701"
"48015419","EGFLAM","133584","Egflam","268780"
"48015420","EID1","23741","Eid1","58521"
"48015421","EID2","163126","Eid2","386655"
"48015422","EID2B","126272","Eid2b","434156"
"48015423","ELANE","1991","Elane","50701"
"48015424","ELDR","102725541","Eldr","72735"
"48015425","ELF5","2001","Elf5","13711"
"48015426","ELL3","80237","Ell3","269344"
"48015427","EMCN","51705","Emcn","59308"
"48015428","EML4","27436","Eml4","78798"
"48015429","EMX2OS","196047","Emx2os","329078"
"48015430","ENAM","10117","Enam","13801"
"48015431","ENDOV","284131","Endov","338371"
"48015432","ENHO","375704","Enho","69638"
"48015433","ENPP3","5169","Enpp3","209558"
"48015434","ENTHD1","150350","Enthd1","383075"
"48015435","ENTPD4","9583","Entpd4b","100862375"
"48015436","ENTPD7","57089","Entpd7","93685"
"48015437","EOLA1","91966","Eola1","68618"
"48015437","EOLA2","541578","Eola1","68618"
"48015438","EPB41L2","2037","Epb41l2","13822"
"48015439","EPB42","2038","Epb42","13828"
"48015440","EPCIP","56245","Epcip","74387"
"48015441","EPHA10","284656","Epha10","230735"
"48015442","EPHA5","2044","Epha5","13839"
"48015443","EPHB1","2047","Ephb1","270190"
"48015444","EPHX3","79852","Ephx3","71932"
"48015445","EPM2AIP1","9852","Epm2aip1","77781"
"48015446","EPOP","100170841","Epop","103551"
"48015447","EPPIN","57119","Eppin","75526"
"48015447","EPPIN-WFDC6","100526773","Eppin","75526"
"48015448","EPPIN","57119","Wfdc6a","209351"
"48015449","EQTN","54586","Eqtn","67753"
"48015450","ERAS","3266","Eras","353283"
"48015451","EREG","2069","Ereg","13874"
"48015452","ERI3","79033","Eri3","140546"
"48015453","ERICH1","157697","Erich1","234086"
"48015454","ERICH4","100170765","Erich4","632778"
"48015455","ERICH5","203111","Erich5","239368"
"48015456","ERICH6","131831","Erich6","545527"
"48015457","ERICH6B","220081","Erich6b","75272"
"48015458","ERMAP","114625","Ermap","27028"
"48015459","ERMARD","55780","Ermardl1","100041621"
"48015460","ERMARD","55780","Ermard","381062"
"48015461","ERMARD","55780","Ermardl2","100041574"
"48015462","ERMN","57471","Ermn","77767"
"48015463","ERMP1","79956","Ermp1","226090"
"48015464","ERP27","121506","Erp27","69187"
"48015465","ERP29","10961","Erp29","67397"
"48015466","ERVFRD-1","405754","Synb","239167"
"48015467","ERVFRD-1","405754","Syna","214292"
"48015468","ERVK13-1","100507321","Gm8113","666451"
"48015469","ESD","2098","Esd-ps","100040682"
"48015470","ESX1","80712","Esx1","13984"
"48015471","ETDA","101928677","Etd","69501"
"48015471","ETDB","100129515","Etd","69501"
"48015471","ETDC","110806299","Etd","69501"
"48015472","ETV2","2116","Etv2","14008"
"48015473","ETV3","2117","Etv3","27049"
"48015474","ETV3L","440695","Etv3l","546801"
"48015475","EVC","2121","Evc","59056"
"48015476","EVC2","132884","Evc2","68525"
"48015477","EVI2A","2123","Evi2a","14017"
"48015478","EVI2B","2124","Evi2","101488212"
"48015479","EVI2B","2124","Evi2b","216984"
"48015480","EXOG","9941","Exog","208194"
"48015481","EXPH5","23086","Exph5","320051"
"48015482","EZHIP","340602","Ezhip","102991"
"48015483","F11","2160","F11","109821"
"48015484","F12","2161","F12","58992"
"48015485","FAAH","2166","Faah","14073"
"48015486","FAAP20","199990","Faap20","67513"
"48015487","FADS1","3992","Fads1","76267"
"48015488","FADS2B","643181","Fads2b","228151"
"48015489","FAM124A","220108","Fam124a","629059"
"48015490","FAM124B","79843","Fam124b","241128"
"48015491","FAM13C","220965","Fam13c","71721"
"48015492","FAM156A","29057","Vcf2","382245"
"48015492","FAM156B","727866","Vcf2","382245"
"48015493","FAM162B","221303","Fam162b","77296"
"48015494","FAM170A","340069","Fam170a","225497"
"48015495","FAM170B","170370","Fam170b","105511"
"48015496","FAM171B","165215","Fam171b","241520"
"48015497","FAM174A","345757","Fam174a","67698"
"48015498","FAM178B","51252","Fam178b","381337"
"48015499","FAM180A","389558","Fam180a","208164"
"48015500","FAM181A","90050","Fam181a","100504156"
"48015501","FAM181B","220382","Fam181b","58238"
"48015502","FAM186A","121006","Fam186a","72277"
"48015503","FAM186B","84070","Fam186b","545136"
"48015504","FAM187A","100528020","Fam187a","66784"
"48015505","FAM187B","148109","Fam187b","76415"
"48015506","FAM209A","200232","Fam209","76426"
"48015506","FAM209B","388799","Fam209","76426"
"48015507","FAM216A","29902","Fam216a","68948"
"48015508","FAM216B","144809","Fam216b","219170"
"48015509","FAM217A","222826","Fam217a","71864"
"48015510","FAM220A","84792","Fam220a","67238"
"48015510","FAM220BP","647044","Fam220a","67238"
"48015511","FAM221B","392307","Fam221b","242408"
"48015512","FAM227A","646851","Fam227a","75729"
"48015513","FAM227B","196951","Fam227b","75823"
"48015514","FAM229A","100128071","Fam229a","68233"
"48015515","FAM229B","619208","Fam229b","66337"
"48015516","FAM236A","100129407","Fam236f","668339"
"48015516","FAM236B","100132304","Fam236f","668339"
"48015516","FAM236C","109729126","Fam236f","668339"
"48015516","FAM236D","105373251","Fam236f","668339"
"48015517","FAM236A","100129407","Fam236d","100042516"
"48015517","FAM236B","100132304","Fam236d","100042516"
"48015518","FAM236A","100129407","Fam236e","75443"
"48015518","FAM236B","100132304","Fam236e","75443"
"48015518","FAM236C","109729126","Fam236e","75443"
"48015518","FAM236D","105373251","Fam236e","75443"
"48015519","FAM236A","100129407","Fam236c","69388"
"48015519","FAM236B","100132304","Fam236c","69388"
"48015520","FAM237A","200726","Fam237a","105243944"
"48015521","FAM237B","107986818","Fam237b","667705"
"48015522","FAM240A","100132146","Fam240a","235634"
"48015523","FAM240B","110806297","Fam240b","68880"
"48015524","FAM241B","219738","Fam241b","69894"
"48015525","FAM246A","117134598","Fam246a","433004"
"48015525","FAM246B","117134597","Fam246a","433004"
"48015525","FAM246C","117134596","Fam246a","433004"
"48015526","FAM24A","118670","Fam24b","69318"
"48015526","FAM24B","196792","Fam24b","69318"
"48015527","FAM24A","118670","Fam24a","68223"
"48015527","FAM24B","196792","Fam24a","68223"
"48015528","FAM25A","643161","Fam25a","69134"
"48015528","FAM25C","644054","Fam25a","69134"
"48015528","FAM25G","100133093","Fam25a","69134"
"48015529","FAM3B","54097","Fam3b","52793"
"48015530","FAM53A","152877","Fam53a","74504"
"48015531","FAM76A","199870","Fam76a","230789"
"48015532","FAM81A","145773","Fam81a","76886"
"48015533","FAM83A","84985","Fam83a","239463"
"48015534","FAM90A13","441314","Fam90a1a","97476"
"48015534","FAM90A14","645651","Fam90a1a","97476"
"48015534","FAM90A15","389630","Fam90a1a","97476"
"48015534","FAM90A23","645572","Fam90a1a","97476"
"48015534","FAM90A25P","389633","Fam90a1a","97476"
"48015534","FAM90A2P","729689","Fam90a1a","97476"
"48015534","FAM90A5","441315","Fam90a1a","97476"
"48015535","FANCD2OS","115795","Fancd2os","70979"
"48015536","FASTKD5","60493","Fastkd5","380601"
"48015537","FAT4","79633","Fat4","329628"
"48015538","FATE1","89885","Fate1","77905"
"48015539","FBF1","85302","Fbf1","217335"
"48015540","FBLN7","129804","Fbln7","70370"
"48015541","FBXL12","54850","Fbxl12","30843"
"48015542","FBXO17","115290","Fbxo17","50760"
"48015543","FBXO24","26261","Fbxo24","71176"
"48015544","FBXO27","126433","Fbxo27","233040"
"48015545","FBXO33","254170","Fbxo33","70611"
"48015546","FBXO39","162517","Fbxo39","628100"
"48015547","FBXO47","494188","Fbxo47","72973"
"48015548","FBXO48","554251","Fbxo48","319701"
"48015549","FBXW12","285231","Fbxw21","320082"
"48015550","FBXW12","285231","Fbxw14","50757"
"48015551","FBXW12","285231","Fbxw27","76998"
"48015552","FBXW12","285231","Fbxw18","546161"
"48015553","FBXW12","285231","Fbxw28","668758"
"48015554","FBXW12","285231","Fbxw19","235612"
"48015555","FBXW12","285231","Fbxw24","382106"
"48015556","FBXW12","285231","Fbxw20","434440"
"48015557","FBXW12","285231","Fbxw13","211305"
"48015558","FBXW12","285231","Fbxw25","546160"
"48015559","FBXW12","285231","Fbxw15","382105"
"48015560","FBXW12","285231","Fbxw26","382109"
"48015561","FBXW12","285231","Fbxw22","382156"
"48015562","FBXW12","285231","Fbxw16","320083"
"48015563","FCER2","2208","Fcer2a","14128"
"48015564","FCGR1A","2209","Fcgr1","14129"
"48015564","FCGR1BP","2210","Fcgr1","14129"
"48015565","FCGR2A","2212","Fcgr3","14131"
"48015566","FCGR2A","2212","Fcgr2b","14130"
"48015566","FCGR2B","2213","Fcgr2b","14130"
"48015566","FCGR2C","9103","Fcgr2b","14130"
"48015567","FCHSD1","89848","Fchsd1","319262"
"48015568","FCMR","9214","Fcmr","69169"
"48015569","FCN1","2219","Fcnb","14134"
"48015569","FCN2","2220","Fcnb","14134"
"48015570","FCRL6","343413","Fcrl6","677296"
"48015571","FCSK","197258","Fcsk","234730"
"48015572","FENDRR","400550","Fendrr","68790"
"48015573","FER1L5","90342","Fer1l5","100534273"
"48015574","FERD3L","222894","Ferd3l","114712"
"48015575","FFAR4","338557","Ffar4","107221"
"48015576","FGD2","221472","Fgd2","26382"
"48015577","FGD3","89846","Fgd3","30938"
"48015578","FIRRE","286467","Firre","103012"
"48015579","FIZ1","84922","Fiz1","23877"
"48015580","FLACC1","130540","Flacc1","108812"
"48015581","FLG2","388698","Flg2","229574"
"48015582","FLT3LG","2323","Flt3l","14256"
"48015583","FLYWCH1","84256","Flywch1","224613"
"48015584","FLYWCH2","114984","Flywch2","76917"
"48015585","FMR1NB","158521","Fmr1nb","207854"
"48015586","FNDC11","79025","Fndc11","332713"
"48015587","FNDC8","54752","Fndc8","78919"
"48015588","FNDC9","408263","Fndc9","320116"
"48015589","FOXC2","2303","Foxc2","14234"
"48015590","FOXD4","2298","Foxd4","14237"
"48015590","FOXD4L1","200350","Foxd4","14237"
"48015590","FOXD4L3","286380","Foxd4","14237"
"48015590","FOXD4L4","349334","Foxd4","14237"
"48015590","FOXD4L5","653427","Foxd4","14237"
"48015590","FOXD4L6","653404","Foxd4","14237"
"48015591","FOXS1","2307","Foxs1","14239"
"48015592","FREY1","143678","Frey1","75641"
"48015593","FRG2","448831","Frg2f4","621364"
"48015593","FRG2B","441581","Frg2f4","621364"
"48015594","FRG2","448831","Frg2f6","668738"
"48015594","FRG2B","441581","Frg2f6","668738"
"48015595","FRG2","448831","Frg2f13","100043814"
"48015595","FRG2B","441581","Frg2f13","100043814"
"48015596","FRG2","448831","Frg2f10","621499"
"48015596","FRG2B","441581","Frg2f10","621499"
"48015597","FRG2","448831","Frg2f1","433752"
"48015597","FRG2B","441581","Frg2f1","433752"
"48015597","FRG2C","100288801","Frg2f1","433752"
"48015598","FRG2","448831","Frg2f12","100043811"
"48015598","FRG2B","441581","Frg2f12","100043811"
"48015599","FRG2","448831","Frg2f2","668743"
"48015599","FRG2B","441581","Frg2f2","668743"
"48015600","FRG2","448831","Frg2f9","621487"
"48015600","FRG2B","441581","Frg2f9","621487"
"48015601","FRG2","448831","Frg2f8","622052"
"48015601","FRG2B","441581","Frg2f8","622052"
"48015602","FRG2","448831","Frg2f3","668742"
"48015602","FRG2B","441581","Frg2f3","668742"
"48015603","FRG2","448831","Frg2f11","100043809"
"48015603","FRG2B","441581","Frg2f11","100043809"
"48015604","FRG2","448831","Frg2f5","668736"
"48015604","FRG2B","441581","Frg2f5","668736"
